record_id,date,year,month,program_name,program_category,region,state,beneficiaries_served,target_beneficiaries,funding_received,program_expenses,volunteer_hours,number_of_volunteers,satisfaction_score,outcome_success_rate,program_status
1283,2025-02-01,2025,2,Housing Support,Basic Needs,South,FL,299,294,20435.44,15872.46,,25,4.62,66.75,Completed
973,2024-05-01,2024,5,Youth Development,Education,Northeast,NY,375,381,23425.56,16069.9,337.1,28,4.6,99.0,Paused
628,2023-07-01,2023,7,Job Training,Economic Empowerment,MIDWEST,MI,160,172,8029.92,6583.04,99.6,13,4.32,59.2,Active
633,2023-07-01,2023,7,Job Training,Economic Empowerment,Midwest,MI,234,241,14578.24,10753.07,218.1,18,4.26,61.27,Active
1307,2025-03-01,2025,3,Housing Support,Basic Needs,South,TX,254,284,17285.93,12111.87,324.1,26,3.91,64.07,Active
1401,2025-06-01,2025,6,Community Outreach,Community,South,GA,200,190,15577.98,11962.21,206.4,22,4.58,65.28,Active
1409,2025-06-01,2025,6,Community Outreach,Community,Northeast,PA,256,280,14154.4,12185.5,340.0,27,5.0,66.01,Active
1249,2025-01-01,2025,1,Health Care Access,Health,Midwest,MI,292,290,18403.47,11086.28,136.3,18,5.0,76.53,Paused
1606,2025-12-01,2025,12,Youth Development,Education,West,CA,267,292,17039.48,12980.91,326.1,34,5.0,72.64,Active
1255,2025-01-01,2025,1,Food Assistance,Basic Needs,South,GA,580,437,35789.12,26143.18,392.3,45,4.77,93.89,Completed
1372,2025-05-01,2025,5,Housing Support,Basic Needs,Northeast,NY,312,345,19507.7,14860.89,407.9,38,3.92,69.99,Active
1355,2025-04-01,2025,4,community outreach,Community,West,CA,197,255,13082.21,9896.48,109.0,14,4.13,65.24,Active
1581,2025-11-01,2025,11,Education Support,Education,Northeast,MA,313,318,18019.5,15945.09,378.9,28,5.0,76.35,Active
1518,2025-09-01,2025,9,Youth Development,Education,West,CA,330,301,17939.73,15769.14,134.6,20,4.71,94.82,Active
796,2023-12-01,2023,12,Healthcare Access,Health,Northeast,MA,427,416,22583.54,19158.1,670.5,48,4.34,56.59,Completed
646,2023-07-01,2023,7,Job  Training,Economic Empowerment,south,GA,163,169,13562.89,10600.79,190.9,16,4.18,70.8,Completed
1013,2024-06-01,2024,6,EDUCATION SUPPORT ,Education,Northeast,PA,587,655,28997.62,23100.91,156.1,20,4.3,65.0,Paused
557,2023-05-01,2023,5,Community Outreach,Community,Northeast,MA,244,238,13307.0,9717.34,266.3,26,4.95,72.31,Completed
682,2023-09-01,2023,9,Community Outreach,Community,South,FL,144,142,11102.2,8782.82,114.4,17,4.82,81.2,Paused
578,2023-05-01,2023,5,Education Support,Education,South,GA,332,348,28316.09,21786.91,345.4,25,,86.17,Active
1110,2024-09-01,2024,9,Job Training,Economic Empowerment,Northeast,MA,138,154,8967.77,6696.19,70.8,11,4.66,66.81,Completed
1267,2025-02-01,2025,2,Community outreach,Community,south,FL,201,221,14986.96,10136.68,114.6,13,3.91,66.2,Active
1184,2024-11-01,2024,11,Food Assistance,Basic Needs,Northeast,MA,449,568,30453.72,18090.54,287.2,31,4.68,90.61,Completed
525,2023-04-01,2023,4,FOOD ASSISTANCE,Basic Needs,Midwest,IL,447,309,36408.39,26593.13,262.5,47,3.14,82.57,Paused
1060,2024-08-01,2024,8,Housing Support,Basic Needs,North East,PA,177,199,12608.68,9106.96,84.3,15,5.0,57.22,Active
541,2023-04-01,2023,4,Education Support,Education,Midwest,IL,425,524,24205.19,16273.92,350.6,29,4.25,87.2,Active
1195,2024-12-01,2024,12,Youth Development,Education,South,FL,366,361,20672.11,20276.19,215.4,19,4.29,79.31,Active
749,2023-11-01,2023,11,Community Outreach,Community,Midwest,MI,207,193,14252.93,11175.62,161.8,19,4.62,72.45,Completed
1521,2025-09-01,2025,9,Youth Development,Education,West,CA,331,359,16728.39,13142.67,423.9,38,4.24,81.31,Active
1431,2025-07-01,2025,7,Healthcare Access,Health,Midwest,OH,322,312,21129.46,17384.0,197.7,18,4.28,81.6,Paused
485,2023-03-01,2023,3,Housing Support,Basic Needs,West,WA,160,150,12870.07,11572.64,171.8,17,3.66,66.43,Active
96,2022-03-01,2022,3,Food Assistance,Basic Needs,West,WA,437,627,24847.8,19142.59,363.9,47,4.48,92.17,Active
1021,2024-07-01,2024,7,housing support,Basic Needs,Northeast,PA,242,283,14497.52,11276.13,186.8,11,5.0,73.78,Active
564,2023-05-01,2023,5,Job Training,Economic Empowerment,South,FL,230,265,13737.84,11080.41,205.2,22,3.87,80.46,Active
1265,2025-02-01,2025,2,Healthcare Access,Health,West,CA,359,362,21322.35,16894.59,349.3,33,4.11,66.02,Active
743,2023-10-01,2023,10,Job Training,Economic Empowerment,,NY,197,244,15174.77,15222.57,,11,4.41,59.64,Paused
864,2024-02-01,2024,2,job training,Economic Empowerment,West,WA,246,215,14832.05,11038.03,116.4,16,3.46,82.71,Paused
1485,2025-08-01,2025,8,food assistance,Basic Needs,West,CA,476,474,30640.45,19226.31,332.0,38,4.63,73.01,Active
892,2024-03-01,2024,3,Education Support,Education,South,GA,562,584,27332.93,20815.25,526.4,54,4.34,84.13,Active
1039,2024-07-01,2024,7,Community Outreach,Community,Midwest,OH,233,195,13682.91,13288.3,141.4,16,,91.59,Completed
207,2022-07-01,2022,7,Job Training,Economic Empowerment,South,GA,305,347,14528.34,11805.43,232.7,27,4.56,69.64,Active
393,2022-12-01,2022,12,Education Support,Education,South,GA,378,424,24245.47,18262.56,158.9,38,4.48,75.18,Completed
795,2023-12-01,2023,12,Healthcare Access,Health,West,AZ,267,197,14702.94,11122.37,191.7,34,3.56,63.01,Active
871,2024-02-01,2024,2,Education Support,Education,West,CA,573,645,31335.96,23369.89,542.2,50,4.26,79.38,Active
398,2022-12-01,2022,12,HEALTHCARE ACCESS,Health,South,GA,208,249,13247.62,11016.22,237.7,22,3.95,72.35,Paused
767,2023-11-01,2023,11,Housing Support,Basic Needs,Mid West,IL,147,161,11816.18,8569.79,172.6,18,3.99,58.82,Active
1511,2025-09-01,2025,9,Housing Support,Basic Needs,South,TX,282,262,18479.95,14307.42,254.5,19,4.71,72.16,Active
1242,2025-01-01,2025,1,Housing Support,Basic Needs,South,FL,318,300,19754.56,13737.24,238.5,31,4.38,68.99,Active
1029,2024-07-01,2024,7,Healthcare Access,Health,South,TX,363,358,23124.5,23091.51,317.5,28,4.45,60.21,Completed
643,2023-07-01,2023,7,Education Support,Education,South,FL,446,422,23071.3,16475.12,346.9,32,4.99,76.74,Active
1553,2025-10-01,2025,10,Job Training,Economic Empowerment,West,WA,210,261,12885.25,9831.23,73.4,13,3.86,78.92,Paused
613,2023-07-01,2023,7,community outreach,Community,Northeast,NY,104,120,7713.0,6481.85,55.6,8,3.92,67.01,Active
961,2024-05-01,2024,5,Job  Training,Economic Empowerment,South,GA,243,247,16818.57,15712.38,293.9,25,4.18,76.34,Paused
726,2023-10-01,2023,10,Healthcare Access,Health,south,FL,303,299,18700.06,17987.4,324.8,33,3.41,72.11,Active
684,2023-09-01,2023,9,HEALTHCARE ACCESS,Health,Midwest,IL,188,206,11300.34,9096.12,137.4,14,5.0,78.05,Active
99,2022-03-01,2022,3,community outreach,Community,Northeast,NY,230,270,13077.06,10800.58,101.6,19,4.57,71.66,Active
805,2023-12-01,2023,12,Youth development,Education,South,GA,196,210,12830.09,9588.91,96.8,11,4.78,86.22,Active
407,2022-12-01,2022,12,Food Assistance,Basic Needs,Northeast,NY,353,403,26238.73,21248.54,412.9,34,4.66,79.18,Paused
503,2023-03-01,2023,3,Education Support,Education,Midwest,IL,433,421,22463.2,17323.41,332.7,56,3.69,86.27,Paused
1072,2024-08-01,2024,8,Youth Development,Education,Northeast,NY,268,252,18542.04,15225.53,313.4,25,4.48,85.25,Completed
1057,2024-08-01,2024,8,education support,Education,South,GA,348,274,18827.23,15539.82,182.6,23,4.02,85.86,Active
930,2024-04-01,2024,4,Housing Support,Basic Needs,Midwest,IL,248,244,18429.03,14916.37,159.0,17,3.67,73.05,Active
780,2023-11-01,2023,11,Housing Support,Basic Needs,Midwest,IL,142,144,13392.17,11744.09,96.3,10,4.01,70.88,Active
201,2022-06-01,2022,6,Housing Support,Basic Needs,NORTHEAST,MA,230,219,13055.56,9139.95,121.0,17,4.41,81.0,Completed
135,2022-04-01,2022,4,Job Training,Economic Empowerment,South,GA,188,225,13880.51,10141.44,84.3,10,5.0,78.8,Active
1052,2024-07-01,2024,7,Job Training,Economic Empowerment,South,GA,196,201,12317.88,10847.64,121.8,12,4.15,74.36,Active
41,2022-02-01,2022,2,HEALTHCARE ACCESS,Health,West,AZ,355,329,19900.33,19686.18,142.2,22,4.97,81.33,Completed
1018,2024-06-01,2024,6,Education  Support,Education,northeast,NY,383,309,20085.31,16362.12,206.9,27,3.87,76.28,Completed
231,2022-07-01,2022,7,Healthcare Access,Health,South,TX,216,209,16704.36,-13184.49,131.7,19,5.0,68.07,Active
1514,2025-09-01,2025,9,Food Assistance,Basic Needs,Midwest,MI,454,467,30470.65,29915.49,338.6,39,4.71,84.11,Active
379,2022-12-01,2022,12,Food Assistance,Basic Needs,South,TX,276,298,16718.85,13791.75,191.7,20,3.37,72.73,Completed
289,2022-09-01,2022,9,Healthcare Access,Health,South,GA,504,575,22019.37,16771.72,562.5,48,4.31,89.36,Paused
419,2023-01-01,2023,1,Community Outreach,Community,South,TX,188,189,10120.51,9503.75,164.8,18,4.15,67.27,Active
392,2022-12-01,2022,12,Education Support,Education,West,WA,354,367,20970.81,16278.44,225.0,17,4.54,83.54,Active
593,2023-06-01,2023,6,Healthcare Access,Health,Midwest,OH,279,236,16672.55,14174.16,279.2,26,4.45,78.32,Paused
1523,2025-09-01,2025,9,Housing Support,Basic Needs,West,AZ,131,108,9676.65,7919.53,112.8,11,4.3,56.85,Active
1163,2024-11-01,2024,11,Education Support,Education,Midwest,MI,320,342,19691.61,13266.17,336.9,29,4.76,65.85,Active
1087,2024-08-01,2024,8,Job Training,Economic Empowerment,Midwest,OH,297,335,18245.71,14599.74,257.6,28,4.39,79.25,Active
1496,2025-08-01,2025,8,Healthcare Access,Health,Midwest,IL,342,297,20452.47,13928.1,221.2,23,4.49,87.35,Active
648,2023-08-01,2023,8,Food Assistance,Basic Needs,Midwest,MI,257,265,19034.91,14877.11,192.8,23,4.4,80.94,Active
1153,2024-10-01,2024,10,Job Training,Economic Empowerment,West,CA,268,245,16249.57,12002.83,216.7,24,4.83,59.76,Completed
1368,2025-05-01,2025,5,housing support,Basic Needs,South,TX,284,192,19750.03,16708.23,117.0,17,4.66,65.22,Active
521,2023-04-01,2023,4,Job Training,Economic Empowerment,Northeast,MA,251,253,14820.63,8838.49,218.2,19,4.27,70.03,Active
65,2022-02-01,2022,2,Housing  Support,Basic Needs,South,GA,189,182,14038.21,12010.23,127.0,18,4.4,74.01,Active
15,2022-01-01,2022,1,Food Assistance,Basic Needs,SOUTH,TX,601,614,26746.86,21669.1,328.9,50,5.0,84.02,Completed
1181,2024-11-01,2024,11,Healthcare Access,Health,South,FL,219,198,13558.35,10683.41,128.8,25,4.09,70.58,Completed
1065,2024-08-01,2024,8,JOB TRAINING,Economic Empowerment,South,GA,236,232,13921.73,11181.56,190.8,15,4.12,81.03,Active
493,2023-03-01,2023,3,Healthcare Access,Health,Northeast,PA,367,366,26193.49,18407.3,415.0,33,4.18,55.88,Active
380,2022-12-01,2022,12,Job Training,Economic Empowerment,West,AZ,192,203,13628.56,11239.3,148.9,15,3.97,70.35,Active
188,2022-06-01,2022,6,Job Training,Economic Empowerment,Midwest,OH,316,380,17275.49,14498.5,251.8,31,4.04,71.97,Completed
764,2023-11-01,2023,11,Food Assistance,Basic Needs,Midwest,OH,424,594,21688.28,15050.02,307.3,40,4.96,67.88,Paused
217,2022-07-01,2022,7,Housing Support,Basic Needs,South,TX,252,256,13672.88,10187.23,183.6,21,4.71,55.07,Active
792,2023-12-01,2023,12,Housing Support,Basic Needs,Northeast,MA,279,348,18233.27,11745.55,184.3,21,4.3,68.67,Active
1077,2024-08-01,2024,8,Community Outreach,Community,Midwest,IL,89,87,,5259.72,72.7,8,4.37,62.18,Paused
879,2024-02-01,2024,2,Community Outreach,Community,South,FL,267,293,16399.92,10943.23,164.9,16,3.77,65.74,Active
338,2022-10-01,2022,10,Youth Development,Education,West,WA,271,310,17678.29,16138.39,305.7,25,5.0,90.19,Active
720,2023-10-01,2023,10,Job Training,Economic Empowerment,West,AZ,208,212,15541.55,10502.56,173.4,20,4.17,78.83,Active
296,2022-09-01,2022,9,Job Training,Economic Empowerment,South,FL,124,102,9238.85,8234.3,120.0,9,4.17,58.34,Active
1017,2024-06-01,2024,6,healthcare access,Health,West,CA,348,351,20195.37,16933.86,436.5,31,3.76,74.02,Active
1276,2025-02-01,2025,2,Education Support,Education,South,TX,535,601,29355.52,23059.26,562.1,45,5.0,67.94,Active
1486,2025-08-01,2025,8,Education Support,Education,Northeast,NY,406,406,23796.81,18752.75,387.7,34,4.47,77.2,Active
456,2023-02-01,2023,2,Education Support,Education,Northeast,MA,385,347,22119.21,17175.55,174.6,26,4.64,81.7,Completed
916,2024-03-01,2024,3,Housing Support,Basic Needs,Midwest,IL,286,281,19195.95,15443.06,304.3,27,4.88,71.27,Active
816,2023-12-01,2023,12,Community Outreach,Community,West,WA,169,168,10933.04,9410.12,183.7,18,4.23,69.67,Active
270,2022-08-01,2022,8,Healthcare Access,Health,Midwest,MI,283,244,16502.97,11855.13,182.8,21,5.0,79.46,Active
996,2024-06-01,2024,6,Healthcare Access,Health,South,GA,369,344,18510.48,15799.2,217.1,26,4.91,71.96,Active
202,2022-06-01,2022,6,Youth Development,Education,Midwest,IL,303,305,17142.1,10691.2,288.5,31,4.47,99.0,Active
162,2022-05-01,2022,5,Community Outreach,Community,Northeast,PA,105,116,9087.81,9354.08,104.4,9,4.42,69.21,Active
730,2023-10-01,2023,10,EDUCATION SUPPORT ,Education,West,AZ,320,345,16365.07,12077.37,183.6,14,3.97,75.27,Paused
402,2022-12-01,2022,12,Youth Development,Education,Midwest,OH,362,444,18825.56,12466.21,572.2,43,4.88,96.25,Paused
703,2023-09-01,2023,9,Youth Development,Education,West,CA,267,296,15269.14,11674.93,101.0,20,4.13,85.81,Completed
1501,2025-09-01,2025,9,Housing Support,Basic Needs,MIDWEST,OH,214,214,18251.95,14160.49,179.1,18,4.63,67.72,Active
1130,2024-10-01,2024,10,job training,Economic Empowerment,South,TX,200,209,14525.73,11904.28,218.7,17,4.76,71.94,Active
566,2023-05-01,2023,5,Food Assistance,Basic Needs,West,CA,510,573,26068.13,25742.45,679.8,55,3.87,84.11,Active
1414,2025-06-01,2025,6,Housing Support,Basic Needs,West,WA,194,197,13748.29,9170.57,93.4,14,4.3,59.42,Active
1022,2024-07-01,2024,7,Healthcare Access,Health,WEST,AZ,282,273,17146.7,15541.52,,25,4.24,83.97,Paused
1026,2024-07-01,2024,7,Job Training,Economic Empowerment,South,FL,79,77,4296.11,3006.64,50.3,6,,59.52,Active
1412,2025-06-01,2025,6,Education Support,Education,Northeast,PA,483,560,22039.64,19231.58,732.4,52,3.72,70.16,Active
1105,2024-09-01,2024,9,Job Training,Economic Empowerment,Northeast,MA,214,247,12002.05,9338.65,91.9,15,5.0,76.74,Active
206,2022-07-01,2022,7,Housing Support,Basic Needs,West,WA,228,237,12880.91,10629.81,148.0,14,,75.89,Completed
35,2022-02-01,2022,2,Job Training,Economic Empowerment,Northeast,NY,265,239,16557.71,13680.15,184.0,23,4.44,68.92,Active
776,2023-11-01,2023,11,Housing Support,Basic Needs,South,GA,164,229,12474.11,12059.3,134.6,10,4.17,69.03,Paused
509,2023-03-01,2023,3,Community Outreach,Community,West,WA,152,164,10540.1,8534.58,109.2,9,4.64,64.36,Paused
1452,2025-07-01,2025,7,Community Outreach,Community,South,TX,139,160,9787.74,10181.68,93.7,13,4.21,70.25,Active
1479,2025-08-01,2025,8,Housing Support,Basic Needs,West,AZ,203,264,12212.62,9523.1,127.5,13,4.1,63.07,Active
1622,2025-12-01,2025,12,Job Training,Economic Empowerment,SOUTH,TX,269,275,16365.94,14127.74,211.7,21,4.92,78.33,Completed
1391,2025-05-01,2025,5,Community Outreach,Community,Northeast,NY,237,272,15107.88,12258.94,293.7,25,3.92,61.31,Active
92,2022-03-01,2022,3,Food Assistance,Basic Needs,West,CA,393,424,25026.82,17072.36,188.8,36,4.96,81.78,Active
1364,2025-05-01,2025,5,Education Support,Education,Northeast,PA,375,347,26551.11,21603.58,209.5,27,4.49,82.75,Paused
898,2024-03-01,2024,3,Housing Support,Basic Needs,South,TX,279,276,20906.75,14792.98,215.1,25,,60.55,Active
565,2023-05-01,2023,5,YOUTH DEVELOPMENT,Education,Midwest,MI,266,272,16422.76,11310.66,207.2,20,4.7,74.82,Active
1370,2025-05-01,2025,5,Food Assistance,Basic Needs,Northeast,PA,680,646,37793.72,28906.91,261.6,26,4.65,79.07,Active
777,2023-11-01,2023,11,Healthcare Access,Health,West,CA,280,335,18257.66,14470.82,131.0,21,4.05,61.87,Active
242,2022-08-01,2022,8,Job Training,Economic Empowerment,Northeast,PA,272,235,13789.54,11440.77,184.7,20,5.0,59.98,Completed
14,2022-01-01,2022,1,COMMUNITY OUTREACH,Community,Northeast,NY,180,240,11010.78,8780.64,149.0,16,3.52,69.79,Active
316,2022-10-01,2022,10,Housing Support,Basic Needs,Northeast,MA,261,288,12719.76,9522.61,289.1,27,4.54,72.85,Active
601,2023-06-01,2023,6,Community Outreach,Community,South,FL,197,166,12728.5,9027.16,82.7,15,4.05,75.22,Active
388,2022-12-01,2022,12,Healthcare Access,Health,West,WA,381,393,21375.19,17912.1,302.6,26,5.0,83.56,Active
1298,2025-03-01,2025,3,Education Support,Education,Midwest,MI,645,661,33116.89,25345.58,1009.4,85,4.11,80.8,Active
167,2022-05-01,2022,5,Education Support,Education,West,AZ,324,415,17002.31,15333.98,343.9,26,4.59,77.3,Completed
841,2024-01-01,2024,1,Housing Support,Basic Needs,West,CA,310,341,18124.94,9619.25,287.3,23,3.99,66.21,Active
21,2022-01-01,2022,1,Youth Development,Education,South,FL,280,343,14025.72,9789.0,305.4,29,4.92,97.17,Active
647,2023-08-01,2023,8,Healthcare Access,Health,Midwest,IL,221,242,15307.8,9990.51,119.2,17,4.7,89.41,Active
1509,2025-09-01,2025,9,Job Training,Economic Empowerment,South,GA,257,283,15766.11,11766.2,317.0,24,4.73,78.48,Active
1155,2024-10-01,2024,10,Healthcare Access,Health,West,CA,317,389,19308.29,12526.31,159.7,30,4.07,65.3,Paused
1529,2025-09-01,2025,9,Housing Support,Basic Needs,midwest,OH,235,199,13419.99,10343.9,184.6,24,4.49,72.35,Active
832,2024-01-01,2024,1,Food Assistance,Basic Needs,North East,NY,653,711,36805.36,27440.32,455.2,44,4.25,92.53,Completed
1268,2025-02-01,2025,2,Youth Development,Education,South,FL,244,293,17138.92,11147.07,,19,4.27,75.4,Active
1591,2025-11-01,2025,11,community outreach,Community,northeast,NY,146,132,9607.9,7444.48,167.8,14,4.75,67.55,Completed
563,2023-05-01,2023,5,Community Outreach,Community,Midwest,IL,184,133,10472.2,6917.74,73.4,12,3.67,73.3,Active
1605,2025-12-01,2025,12,Youth Development,Education,Midwest,IL,414,466,19504.82,13108.26,208.0,26,4.73,84.87,Active
687,2023-09-01,2023,9,Housing Support,Basic Needs,North East,PA,165,163,11441.55,10093.31,176.5,12,4.55,57.79,Completed
958,2024-05-01,2024,5,Healthcare Access,Health,South,FL,346,403,27922.22,19435.18,384.3,39,4.15,80.3,Active
190,2022-06-01,2022,6,Food Assistance,Basic Needs,SOUTH,TX,295,306,21948.49,16852.61,376.6,34,4.03,92.83,Completed
976,2024-05-01,2024,5,Community Outreach,Community,South,FL,160,149,11180.61,8935.42,105.5,13,4.57,83.78,Active
700,2023-09-01,2023,9,Job Training,Economic Empowerment,West,CA,177,216,10585.31,6411.77,140.9,16,4.46,75.67,Paused
1500,2025-09-01,2025,9,Food Assistance,Basic Needs,South,TX,400,447,26067.19,17253.37,382.6,33,4.45,70.43,Paused
511,2023-04-01,2023,4,Education Support,Education,Northeast,MA,441,574,27062.82,15935.56,438.0,49,4.91,80.64,Paused
1083,2024-08-01,2024,8,Youth Development,Education,West,WA,351,372,16064.86,12733.51,276.1,46,4.91,95.31,Active
475,2023-02-01,2023,2,Youth Development,Education,Northeast,PA,352,370,19891.34,14867.56,280.8,28,4.1,73.87,Active
1585,2025-11-01,2025,11,Community Outreach,Community,West,WA,183,149,12011.05,9796.78,193.2,18,4.85,71.61,Completed
857,2024-02-01,2024,2,Education Support,Education,West,AZ,595,525,37973.23,26752.65,259.3,50,4.53,93.55,Paused
748,2023-10-01,2023,10,Food Assistance,Basic Needs,West,CA,601,653,32256.97,26729.12,515.2,38,5.0,81.14,Active
253,2022-08-01,2022,8,Community Outreach,Community,Midwest,MI,111,127,9395.01,6163.82,91.7,9,4.99,59.53,Active
22,2022-01-01,2022,1,Housing Support,Basic Needs,Northeast,PA,186,170,13548.89,9462.8,155.3,15,4.48,74.62,Completed
1338,2025-04-01,2025,4,Youth Development,Education,South,FL,624,704,27241.71,15570.46,,45,4.36,92.18,Active
460,2023-02-01,2023,2,Youth Development,Education,West,WA,302,314,15099.77,11887.86,237.2,26,5.0,81.33,Active
1185,2024-11-01,2024,11,Job Training,Economic Empowerment,West,AZ,139,102,9240.71,7236.97,161.7,12,4.46,80.35,Active
277,2022-09-01,2022,9,Health Care Access,Health,Mid West,IL,255,220,15287.12,12848.09,217.6,26,4.24,77.13,Active
956,2024-05-01,2024,5,Community Outreach,Community,South,GA,130,128,8256.92,6446.78,105.5,13,3.54,86.36,Active
1216,2024-12-01,2024,12,Food Assistance,Basic Needs,West,WA,491,523,27523.93,21534.67,288.8,33,4.49,67.0,Active
386,2022-12-01,2022,12,healthcare access,Health,Northeast,PA,371,280,21889.72,14628.49,298.0,29,4.42,84.75,Paused
806,2023-12-01,2023,12,Community Outreach,Community,Midwest,IL,118,99,7675.6,6679.1,87.1,12,4.04,66.31,Paused
1438,2025-07-01,2025,7,Education  Support,Education,South,TX,365,370,22297.59,16424.33,369.3,35,,90.07,Paused
1516,2025-09-01,2025,9,Healthcare Access,Health,West,AZ,388,424,23506.77,17615.04,319.2,40,4.39,81.29,Active
344,2022-11-01,2022,11,Healthcare Access,Health,Northeast,MA,150,163,9314.01,6192.87,125.8,14,5.0,87.58,Active
770,2023-11-01,2023,11,Community Outreach,Community,West,AZ,133,154,9538.96,7868.2,79.3,11,4.42,57.48,Active
