record_id,date,year,month,program_name,program_category,program_status,region,state,beneficiaries_served,target_beneficiaries,target_achievement_rate,funding_received,program_expenses,funding_remaining,funding_utilization_rate,cost_per_beneficiary,volunteer_hours,number_of_volunteers,beneficiaries_per_volunteer_hour,satisfaction_score,outcome_success_rate
541,2023-04-01,2023,4,Education Support,Education,Active,Midwest,IL,425,524,81.11,24205.19,16273.92,7931.27,67.23,38.29,350.6,29,1.212,4.25,87.2
1195,2024-12-01,2024,12,Youth Development,Education,Active,South,FL,366,361,101.39,20672.11,20276.19,395.92,98.08,55.4,215.4,19,1.699,4.29,79.31
749,2023-11-01,2023,11,Community Outreach,Community,Completed,Midwest,MI,207,193,107.25,14252.93,11175.62,3077.31,78.41,53.99,161.8,19,1.279,4.62,72.45
1521,2025-09-01,2025,9,Youth Development,Education,Active,West,CA,331,359,92.2,16728.39,13142.67,3585.72,78.57,39.71,423.9,38,0.781,4.24,81.31
1431,2025-07-01,2025,7,Healthcare Access,Health,Paused,Midwest,OH,322,312,103.21,21129.46,17384.0,3745.46,82.27,53.99,197.7,18,1.629,4.28,81.6
485,2023-03-01,2023,3,Housing Support,Basic Needs,Active,West,WA,160,150,106.67,12870.07,11572.64,1297.43,89.92,72.33,171.8,17,0.931,3.66,66.43
96,2022-03-01,2022,3,Food Assistance,Basic Needs,Active,West,WA,437,627,69.7,24847.8,19142.59,5705.21,77.04,43.8,363.9,47,1.201,4.48,92.17
1021,2024-07-01,2024,7,Housing Support,Basic Needs,Active,Northeast,PA,242,283,85.51,14497.52,11276.13,3221.39,77.78,46.6,186.8,11,1.296,5.0,73.78
564,2023-05-01,2023,5,Job Training,Economic Empowerment,Active,South,FL,230,265,86.79,13737.84,11080.41,2657.43,80.66,48.18,205.2,22,1.121,3.87,80.46
1265,2025-02-01,2025,2,Healthcare Access,Health,Active,West,CA,359,362,99.17,21322.35,16894.59,4427.76,79.23,47.06,349.3,33,1.028,4.11,66.02
864,2024-02-01,2024,2,Job Training,Economic Empowerment,Paused,West,WA,246,215,114.42,14832.05,11038.03,3794.02,74.42,44.87,116.4,16,2.113,3.46,82.71
1485,2025-08-01,2025,8,Food Assistance,Basic Needs,Active,West,CA,476,474,100.42,30640.45,19226.31,11414.14,62.75,40.39,332.0,38,1.434,4.63,73.01
892,2024-03-01,2024,3,Education Support,Education,Active,South,GA,562,584,96.23,27332.93,20815.25,6517.68,76.15,37.04,526.4,54,1.068,4.34,84.13
1039,2024-07-01,2024,7,Community Outreach,Community,Completed,Midwest,OH,233,195,119.49,13682.91,13288.3,394.61,97.12,57.03,141.4,16,1.648,4.44,91.59
207,2022-07-01,2022,7,Job Training,Economic Empowerment,Active,South,GA,305,347,87.9,14528.34,11805.43,2722.91,81.26,38.71,232.7,27,1.311,4.56,69.64
393,2022-12-01,2022,12,Education Support,Education,Completed,South,GA,378,424,89.15,24245.47,18262.56,5982.91,75.32,48.31,158.9,38,2.379,4.48,75.18
795,2023-12-01,2023,12,Healthcare Access,Health,Active,West,AZ,267,197,135.53,14702.94,11122.37,3580.57,75.65,41.66,191.7,34,1.393,3.56,63.01
871,2024-02-01,2024,2,Education Support,Education,Active,West,CA,573,645,88.84,31335.96,23369.89,7966.07,74.58,40.79,542.2,50,1.057,4.26,79.38
398,2022-12-01,2022,12,Healthcare Access,Health,Paused,South,GA,208,249,83.53,13247.62,11016.22,2231.4,83.16,52.96,237.7,22,0.875,3.95,72.35
767,2023-11-01,2023,11,Housing Support,Basic Needs,Active,Midwest,IL,147,161,91.3,11816.18,8569.79,3246.39,72.53,58.3,172.6,18,0.852,3.99,58.82
1511,2025-09-01,2025,9,Housing Support,Basic Needs,Active,South,TX,282,262,107.63,18479.95,14307.42,4172.53,77.42,50.74,254.5,19,1.108,4.71,72.16
1242,2025-01-01,2025,1,Housing Support,Basic Needs,Active,South,FL,318,300,106.0,19754.56,13737.24,6017.32,69.54,43.2,238.5,31,1.333,4.38,68.99
1029,2024-07-01,2024,7,Healthcare Access,Health,Completed,South,TX,363,358,101.4,23124.5,23091.51,32.99,99.86,63.61,317.5,28,1.143,4.45,60.21
643,2023-07-01,2023,7,Education Support,Education,Active,South,FL,446,422,105.69,23071.3,16475.12,6596.18,71.41,36.94,346.9,32,1.286,4.99,76.74
1553,2025-10-01,2025,10,Job Training,Economic Empowerment,Paused,West,WA,210,261,80.46,12885.25,9831.23,3054.02,76.3,46.82,73.4,13,2.861,3.86,78.92
613,2023-07-01,2023,7,Community Outreach,Community,Active,Northeast,NY,104,120,86.67,7713.0,6481.85,1231.15,84.04,62.33,55.6,8,1.871,3.92,67.01
961,2024-05-01,2024,5,Job Training,Economic Empowerment,Paused,South,GA,243,247,98.38,16818.57,15712.38,1106.19,93.42,64.66,293.9,25,0.827,4.18,76.34
726,2023-10-01,2023,10,Healthcare Access,Health,Active,South,FL,303,299,101.34,18700.06,17987.4,712.66,96.19,59.36,324.8,33,0.933,3.41,72.11
684,2023-09-01,2023,9,Healthcare Access,Health,Active,Midwest,IL,188,206,91.26,11300.34,9096.12,2204.22,80.49,48.38,137.4,14,1.368,5.0,78.05
99,2022-03-01,2022,3,Community Outreach,Community,Active,Northeast,NY,230,270,85.19,13077.06,10800.58,2276.48,82.59,46.96,101.6,19,2.264,4.57,71.66
805,2023-12-01,2023,12,Youth Development,Education,Active,South,GA,196,210,93.33,12830.09,9588.91,3241.18,74.74,48.92,96.8,11,2.025,4.78,86.22
407,2022-12-01,2022,12,Food Assistance,Basic Needs,Paused,Northeast,NY,353,403,87.59,26238.73,21248.54,4990.19,80.98,60.19,412.9,34,0.855,4.66,79.18
503,2023-03-01,2023,3,Education Support,Education,Paused,Midwest,IL,433,421,102.85,22463.2,17323.41,5139.79,77.12,40.01,332.7,56,1.301,3.69,86.27
1072,2024-08-01,2024,8,Youth Development,Education,Completed,Northeast,NY,268,252,106.35,18542.04,15225.53,3316.51,82.11,56.81,313.4,25,0.855,4.48,85.25
1057,2024-08-01,2024,8,Education Support,Education,Active,South,GA,348,274,127.01,18827.23,15539.82,3287.41,82.54,44.65,182.6,23,1.906,4.02,85.86
930,2024-04-01,2024,4,Housing Support,Basic Needs,Active,Midwest,IL,248,244,101.64,18429.03,14916.37,3512.66,80.94,60.15,159.0,17,1.56,3.67,73.05
780,2023-11-01,2023,11,Housing Support,Basic Needs,Active,Midwest,IL,142,144,98.61,13392.17,11744.09,1648.08,87.69,82.7,96.3,10,1.475,4.01,70.88
201,2022-06-01,2022,6,Housing Support,Basic Needs,Completed,Northeast,MA,230,219,105.02,13055.56,9139.95,3915.61,70.01,39.74,121.0,17,1.901,4.41,81.0
135,2022-04-01,2022,4,Job Training,Economic Empowerment,Active,South,GA,188,225,83.56,13880.51,10141.44,3739.07,73.06,53.94,84.3,10,2.23,5.0,78.8
1052,2024-07-01,2024,7,Job Training,Economic Empowerment,Active,South,GA,196,201,97.51,12317.88,10847.64,1470.24,88.06,55.35,121.8,12,1.609,4.15,74.36
41,2022-02-01,2022,2,Healthcare Access,Health,Completed,West,AZ,355,329,107.9,19900.33,19686.18,214.15,98.92,55.45,142.2,22,2.496,4.97,81.33
1018,2024-06-01,2024,6,Education Support,Education,Completed,Northeast,NY,383,309,123.95,20085.31,16362.12,3723.19,81.46,42.72,206.9,27,1.851,3.87,76.28
231,2022-07-01,2022,7,Healthcare Access,Health,Active,South,TX,216,209,103.35,16704.36,13184.49,3519.87,78.93,61.04,131.7,19,1.64,5.0,68.07
1514,2025-09-01,2025,9,Food Assistance,Basic Needs,Active,Midwest,MI,454,467,97.22,30470.65,29915.49,555.16,98.18,65.89,338.6,39,1.341,4.71,84.11
379,2022-12-01,2022,12,Food Assistance,Basic Needs,Completed,South,TX,276,298,92.62,16718.85,13791.75,2927.1,82.49,49.97,191.7,20,1.44,3.37,72.73
289,2022-09-01,2022,9,Healthcare Access,Health,Paused,South,GA,504,575,87.65,22019.37,16771.72,5247.65,76.17,33.28,562.5,48,0.896,4.31,89.36
419,2023-01-01,2023,1,Community Outreach,Community,Active,South,TX,188,189,99.47,10120.51,9503.75,616.76,93.91,50.55,164.8,18,1.141,4.15,67.27
392,2022-12-01,2022,12,Education Support,Education,Active,West,WA,354,367,96.46,20970.81,16278.44,4692.37,77.62,45.98,225.0,17,1.573,4.54,83.54
593,2023-06-01,2023,6,Healthcare Access,Health,Paused,Midwest,OH,279,236,118.22,16672.55,14174.16,2498.39,85.01,50.8,279.2,26,0.999,4.45,78.32
1523,2025-09-01,2025,9,Housing Support,Basic Needs,Active,West,AZ,131,108,121.3,9676.65,7919.53,1757.12,81.84,60.45,112.8,11,1.161,4.3,56.85
1163,2024-11-01,2024,11,Education Support,Education,Active,Midwest,MI,320,342,93.57,19691.61,13266.17,6425.44,67.37,41.46,336.9,29,0.95,4.76,65.85
1087,2024-08-01,2024,8,Job Training,Economic Empowerment,Active,Midwest,OH,297,335,88.66,18245.71,14599.74,3645.97,80.02,49.16,257.6,28,1.153,4.39,79.25
1496,2025-08-01,2025,8,Healthcare Access,Health,Active,Midwest,IL,342,297,115.15,20452.47,13928.1,6524.37,68.1,40.73,221.2,23,1.546,4.49,87.35
648,2023-08-01,2023,8,Food Assistance,Basic Needs,Active,Midwest,MI,257,265,96.98,19034.91,14877.11,4157.8,78.16,57.89,192.8,23,1.333,4.4,80.94
1153,2024-10-01,2024,10,Job Training,Economic Empowerment,Completed,West,CA,268,245,109.39,16249.57,12002.83,4246.74,73.87,44.79,216.7,24,1.237,4.83,59.76
1368,2025-05-01,2025,5,Housing Support,Basic Needs,Active,South,TX,284,192,147.92,19750.03,16708.23,3041.8,84.6,58.83,117.0,17,2.427,4.66,65.22
521,2023-04-01,2023,4,Job Training,Economic Empowerment,Active,Northeast,MA,251,253,99.21,14820.63,8838.49,5982.14,59.64,35.21,218.2,19,1.15,4.27,70.03
65,2022-02-01,2022,2,Housing Support,Basic Needs,Active,South,GA,189,182,103.85,14038.21,12010.23,2027.98,85.55,63.55,127.0,18,1.488,4.4,74.01
15,2022-01-01,2022,1,Food Assistance,Basic Needs,Completed,South,TX,601,614,97.88,26746.86,21669.1,5077.76,81.02,36.06,328.9,50,1.827,5.0,84.02
1181,2024-11-01,2024,11,Healthcare Access,Health,Completed,South,FL,219,198,110.61,13558.35,10683.41,2874.94,78.8,48.78,128.8,25,1.7,4.09,70.58
1065,2024-08-01,2024,8,Job Training,Economic Empowerment,Active,South,GA,236,232,101.72,13921.73,11181.56,2740.17,80.32,47.38,190.8,15,1.237,4.12,81.03
493,2023-03-01,2023,3,Healthcare Access,Health,Active,Northeast,PA,367,366,100.27,26193.49,18407.3,7786.19,70.27,50.16,415.0,33,0.884,4.18,55.88
380,2022-12-01,2022,12,Job Training,Economic Empowerment,Active,West,AZ,192,203,94.58,13628.56,11239.3,2389.26,82.47,58.54,148.9,15,1.289,3.97,70.35
188,2022-06-01,2022,6,Job Training,Economic Empowerment,Completed,Midwest,OH,316,380,83.16,17275.49,14498.5,2776.99,83.93,45.88,251.8,31,1.255,4.04,71.97
764,2023-11-01,2023,11,Food Assistance,Basic Needs,Paused,Midwest,OH,424,594,71.38,21688.28,15050.02,6638.26,69.39,35.5,307.3,40,1.38,4.96,67.88
217,2022-07-01,2022,7,Housing Support,Basic Needs,Active,South,TX,252,256,98.44,13672.88,10187.23,3485.65,74.51,40.43,183.6,21,1.373,4.71,55.07
792,2023-12-01,2023,12,Housing Support,Basic Needs,Active,Northeast,MA,279,348,80.17,18233.27,11745.55,6487.72,64.42,42.1,184.3,21,1.514,4.3,68.67
1077,2024-08-01,2024,8,Community Outreach,Community,Paused,Midwest,IL,89,87,102.3,11946.29,5259.72,6686.57,44.03,59.1,72.7,8,1.224,4.37,62.18
879,2024-02-01,2024,2,Community Outreach,Community,Active,South,FL,267,293,91.13,16399.92,10943.23,5456.69,66.73,40.99,164.9,16,1.619,3.77,65.74
338,2022-10-01,2022,10,Youth Development,Education,Active,West,WA,271,310,87.42,17678.29,16138.39,1539.9,91.29,59.55,305.7,25,0.886,5.0,90.19
720,2023-10-01,2023,10,Job Training,Economic Empowerment,Active,West,AZ,208,212,98.11,15541.55,10502.56,5038.99,67.58,50.49,173.4,20,1.2,4.17,78.83
296,2022-09-01,2022,9,Job Training,Economic Empowerment,Active,South,FL,124,102,121.57,9238.85,8234.3,1004.55,89.13,66.41,120.0,9,1.033,4.17,58.34
1017,2024-06-01,2024,6,Healthcare Access,Health,Active,West,CA,348,351,99.15,20195.37,16933.86,3261.51,83.85,48.66,436.5,31,0.797,3.76,74.02
1276,2025-02-01,2025,2,Education Support,Education,Active,South,TX,535,601,89.02,29355.52,23059.26,6296.26,78.55,43.1,562.1,45,0.952,5.0,67.94
1486,2025-08-01,2025,8,Education Support,Education,Active,Northeast,NY,406,406,100.0,23796.81,18752.75,5044.06,78.8,46.19,387.7,34,1.047,4.47,77.2
456,2023-02-01,2023,2,Education Support,Education,Completed,Northeast,MA,385,347,110.95,22119.21,17175.55,4943.66,77.65,44.61,174.6,26,2.205,4.64,81.7
816,2023-12-01,2023,12,Community Outreach,Community,Active,West,WA,169,168,100.6,10933.04,9410.12,1522.92,86.07,55.68,183.7,18,0.92,4.23,69.67
270,2022-08-01,2022,8,Healthcare Access,Health,Active,Midwest,MI,283,244,115.98,16502.97,11855.13,4647.84,71.84,41.89,182.8,21,1.548,5.0,79.46
996,2024-06-01,2024,6,Healthcare Access,Health,Active,South,GA,369,344,107.27,18510.48,15799.2,2711.28,85.35,42.82,217.1,26,1.7,4.91,71.96
202,2022-06-01,2022,6,Youth Development,Education,Active,Midwest,IL,303,305,99.34,17142.1,10691.2,6450.9,62.37,35.28,288.5,31,1.05,4.47,99.0
162,2022-05-01,2022,5,Community Outreach,Community,Active,Northeast,PA,105,116,90.52,9087.81,9354.08,-266.27,102.93,89.09,104.4,9,1.006,4.42,69.21
730,2023-10-01,2023,10,Education Support,Education,Paused,West,AZ,320,345,92.75,16365.07,12077.37,4287.7,73.8,37.74,183.6,14,1.743,3.97,75.27
402,2022-12-01,2022,12,Youth Development,Education,Paused,Midwest,OH,362,444,81.53,18825.56,12466.21,6359.35,66.22,34.44,572.2,43,0.633,4.88,96.25
703,2023-09-01,2023,9,Youth Development,Education,Completed,West,CA,267,296,90.2,15269.14,11674.93,3594.21,76.46,43.73,101.0,20,2.644,4.13,85.81
1501,2025-09-01,2025,9,Housing Support,Basic Needs,Active,Midwest,OH,214,214,100.0,18251.95,14160.49,4091.46,77.58,66.17,179.1,18,1.195,4.63,67.72
1130,2024-10-01,2024,10,Job Training,Economic Empowerment,Active,South,TX,200,209,95.69,14525.73,11904.28,2621.45,81.95,59.52,218.7,17,0.914,4.76,71.94
566,2023-05-01,2023,5,Food Assistance,Basic Needs,Active,West,CA,510,573,89.01,26068.13,25742.45,325.68,98.75,50.48,679.8,55,0.75,3.87,84.11
1414,2025-06-01,2025,6,Housing Support,Basic Needs,Active,West,WA,194,197,98.48,13748.29,9170.57,4577.72,66.7,47.27,93.4,14,2.077,4.3,59.42
1022,2024-07-01,2024,7,Healthcare Access,Health,Paused,West,AZ,282,273,103.3,17146.7,15541.52,1605.18,90.64,55.11,216.6,25,1.302,4.24,83.97
1026,2024-07-01,2024,7,Job Training,Economic Empowerment,Active,South,FL,79,77,102.6,4296.11,3006.64,1289.47,69.99,38.06,50.3,6,1.571,4.44,59.52
1412,2025-06-01,2025,6,Education Support,Education,Active,Northeast,PA,483,560,86.25,22039.64,19231.58,2808.06,87.26,39.82,732.4,52,0.659,3.72,70.16
1105,2024-09-01,2024,9,Job Training,Economic Empowerment,Active,Northeast,MA,214,247,86.64,12002.05,9338.65,2663.4,77.81,43.64,91.9,15,2.329,5.0,76.74
206,2022-07-01,2022,7,Housing Support,Basic Needs,Completed,West,WA,228,237,96.2,12880.91,10629.81,2251.1,82.52,46.62,148.0,14,1.541,4.44,75.89
35,2022-02-01,2022,2,Job Training,Economic Empowerment,Active,Northeast,NY,265,239,110.88,16557.71,13680.15,2877.56,82.62,51.62,184.0,23,1.44,4.44,68.92
776,2023-11-01,2023,11,Housing Support,Basic Needs,Paused,South,GA,164,229,71.62,12474.11,12059.3,414.81,96.67,73.53,134.6,10,1.218,4.17,69.03
509,2023-03-01,2023,3,Community Outreach,Community,Paused,West,WA,152,164,92.68,10540.1,8534.58,2005.52,80.97,56.15,109.2,9,1.392,4.64,64.36
1452,2025-07-01,2025,7,Community Outreach,Community,Active,South,TX,139,160,86.88,9787.74,10181.68,-393.94,104.02,73.25,93.7,13,1.483,4.21,70.25
1479,2025-08-01,2025,8,Housing Support,Basic Needs,Active,West,AZ,203,264,76.89,12212.62,9523.1,2689.52,77.98,46.91,127.5,13,1.592,4.1,63.07
1622,2025-12-01,2025,12,Job Training,Economic Empowerment,Completed,South,TX,269,275,97.82,16365.94,14127.74,2238.2,86.32,52.52,211.7,21,1.271,4.92,78.33
1391,2025-05-01,2025,5,Community Outreach,Community,Active,Northeast,NY,237,272,87.13,15107.88,12258.94,2848.94,81.14,51.73,293.7,25,0.807,3.92,61.31
92,2022-03-01,2022,3,Food Assistance,Basic Needs,Active,West,CA,393,424,92.69,25026.82,17072.36,7954.46,68.22,43.44,188.8,36,2.082,4.96,81.78
1364,2025-05-01,2025,5,Education Support,Education,Paused,Northeast,PA,375,347,108.07,26551.11,21603.58,4947.53,81.37,57.61,209.5,27,1.79,4.49,82.75
898,2024-03-01,2024,3,Housing Support,Basic Needs,Active,South,TX,279,276,101.09,20906.75,14792.98,6113.77,70.76,53.02,215.1,25,1.297,4.44,60.55
565,2023-05-01,2023,5,Youth Development,Education,Active,Midwest,MI,266,272,97.79,16422.76,11310.66,5112.1,68.87,42.52,207.2,20,1.284,4.7,74.82
1370,2025-05-01,2025,5,Food Assistance,Basic Needs,Active,Northeast,PA,680,646,105.26,37793.72,28906.91,8886.81,76.49,42.51,261.6,26,2.599,4.65,79.07
777,2023-11-01,2023,11,Healthcare Access,Health,Active,West,CA,280,335,83.58,18257.66,14470.82,3786.84,79.26,51.68,131.0,21,2.137,4.05,61.87
242,2022-08-01,2022,8,Job Training,Economic Empowerment,Completed,Northeast,PA,272,235,115.74,13789.54,11440.77,2348.77,82.97,42.06,184.7,20,1.473,5.0,59.98
14,2022-01-01,2022,1,Community Outreach,Community,Active,Northeast,NY,180,240,75.0,11010.78,8780.64,2230.14,79.75,48.78,149.0,16,1.208,3.52,69.79
316,2022-10-01,2022,10,Housing Support,Basic Needs,Active,Northeast,MA,261,288,90.62,12719.76,9522.61,3197.15,74.86,36.49,289.1,27,0.903,4.54,72.85
601,2023-06-01,2023,6,Community Outreach,Community,Active,South,FL,197,166,118.67,12728.5,9027.16,3701.34,70.92,45.82,82.7,15,2.382,4.05,75.22
388,2022-12-01,2022,12,Healthcare Access,Health,Active,West,WA,381,393,96.95,21375.19,17912.1,3463.09,83.8,47.01,302.6,26,1.259,5.0,83.56
1298,2025-03-01,2025,3,Education Support,Education,Active,Midwest,MI,645,661,97.58,33116.89,25345.58,7771.31,76.53,39.3,1009.4,85,0.639,4.11,80.8
167,2022-05-01,2022,5,Education Support,Education,Completed,West,AZ,324,415,78.07,17002.31,15333.98,1668.33,90.19,47.33,343.9,26,0.942,4.59,77.3
841,2024-01-01,2024,1,Housing Support,Basic Needs,Active,West,CA,310,341,90.91,18124.94,9619.25,8505.69,53.07,31.03,287.3,23,1.079,3.99,66.21
21,2022-01-01,2022,1,Youth Development,Education,Active,South,FL,280,343,81.63,14025.72,9789.0,4236.72,69.79,34.96,305.4,29,0.917,4.92,97.17
647,2023-08-01,2023,8,Healthcare Access,Health,Active,Midwest,IL,221,242,91.32,15307.8,9990.51,5317.29,65.26,45.21,119.2,17,1.854,4.7,89.41
1509,2025-09-01,2025,9,Job Training,Economic Empowerment,Active,South,GA,257,283,90.81,15766.11,11766.2,3999.91,74.63,45.78,317.0,24,0.811,4.73,78.48
1155,2024-10-01,2024,10,Healthcare Access,Health,Paused,West,CA,317,389,81.49,19308.29,12526.31,6781.98,64.88,39.52,159.7,30,1.985,4.07,65.3
1529,2025-09-01,2025,9,Housing Support,Basic Needs,Active,Midwest,OH,235,199,118.09,13419.99,10343.9,3076.09,77.08,44.02,184.6,24,1.273,4.49,72.35
832,2024-01-01,2024,1,Food Assistance,Basic Needs,Completed,Northeast,NY,653,711,91.84,36805.36,27440.32,9365.04,74.56,42.02,455.2,44,1.435,4.25,92.53
1268,2025-02-01,2025,2,Youth Development,Education,Active,South,FL,244,293,83.28,17138.92,11147.07,5991.85,65.04,45.68,216.6,19,1.127,4.27,75.4
1591,2025-11-01,2025,11,Community Outreach,Community,Completed,Northeast,NY,146,132,110.61,9607.9,7444.48,2163.42,77.48,50.99,167.8,14,0.87,4.75,67.55
563,2023-05-01,2023,5,Community Outreach,Community,Active,Midwest,IL,184,133,138.35,10472.2,6917.74,3554.46,66.06,37.6,73.4,12,2.507,3.67,73.3
1605,2025-12-01,2025,12,Youth Development,Education,Active,Midwest,IL,414,466,88.84,19504.82,13108.26,6396.56,67.21,31.66,208.0,26,1.99,4.73,84.87
687,2023-09-01,2023,9,Housing Support,Basic Needs,Completed,Northeast,PA,165,163,101.23,11441.55,10093.31,1348.24,88.22,61.17,176.5,12,0.935,4.55,57.79
958,2024-05-01,2024,5,Healthcare Access,Health,Active,South,FL,346,403,85.86,27922.22,19435.18,8487.04,69.6,56.17,384.3,39,0.9,4.15,80.3
190,2022-06-01,2022,6,Food Assistance,Basic Needs,Completed,South,TX,295,306,96.41,21948.49,16852.61,5095.88,76.78,57.13,376.6,34,0.783,4.03,92.83
976,2024-05-01,2024,5,Community Outreach,Community,Active,South,FL,160,149,107.38,11180.61,8935.42,2245.19,79.92,55.85,105.5,13,1.517,4.57,83.78
700,2023-09-01,2023,9,Job Training,Economic Empowerment,Paused,West,CA,177,216,81.94,10585.31,6411.77,4173.54,60.57,36.22,140.9,16,1.256,4.46,75.67
1500,2025-09-01,2025,9,Food Assistance,Basic Needs,Paused,South,TX,400,447,89.49,26067.19,17253.37,8813.82,66.19,43.13,382.6,33,1.045,4.45,70.43
511,2023-04-01,2023,4,Education Support,Education,Paused,Northeast,MA,441,574,76.83,27062.82,15935.56,11127.26,58.88,36.14,438.0,49,1.007,4.91,80.64
1083,2024-08-01,2024,8,Youth Development,Education,Active,West,WA,351,372,94.35,16064.86,12733.51,3331.35,79.26,36.28,276.1,46,1.271,4.91,95.31
475,2023-02-01,2023,2,Youth Development,Education,Active,Northeast,PA,352,370,95.14,19891.34,14867.56,5023.78,74.74,42.24,280.8,28,1.254,4.1,73.87
1585,2025-11-01,2025,11,Community Outreach,Community,Completed,West,WA,183,149,122.82,12011.05,9796.78,2214.27,81.56,53.53,193.2,18,0.947,4.85,71.61
857,2024-02-01,2024,2,Education Support,Education,Paused,West,AZ,595,525,113.33,37973.23,26752.65,11220.58,70.45,44.96,259.3,50,2.295,4.53,93.55
748,2023-10-01,2023,10,Food Assistance,Basic Needs,Active,West,CA,601,653,92.04,32256.97,26729.12,5527.85,82.86,44.47,515.2,38,1.167,5.0,81.14
253,2022-08-01,2022,8,Community Outreach,Community,Active,Midwest,MI,111,127,87.4,9395.01,6163.82,3231.19,65.61,55.53,91.7,9,1.21,4.99,59.53
22,2022-01-01,2022,1,Housing Support,Basic Needs,Completed,Northeast,PA,186,170,109.41,13548.89,9462.8,4086.09,69.84,50.88,155.3,15,1.198,4.48,74.62
1338,2025-04-01,2025,4,Youth Development,Education,Active,South,FL,624,704,88.64,27241.71,15570.46,11671.25,57.16,24.95,216.6,45,2.881,4.36,92.18
460,2023-02-01,2023,2,Youth Development,Education,Active,West,WA,302,314,96.18,15099.77,11887.86,3211.91,78.73,39.36,237.2,26,1.273,5.0,81.33
1185,2024-11-01,2024,11,Job Training,Economic Empowerment,Active,West,AZ,139,102,136.27,9240.71,7236.97,2003.74,78.32,52.06,161.7,12,0.86,4.46,80.35
277,2022-09-01,2022,9,Healthcare Access,Health,Active,Midwest,IL,255,220,115.91,15287.12,12848.09,2439.03,84.05,50.38,217.6,26,1.172,4.24,77.13
956,2024-05-01,2024,5,Community Outreach,Community,Active,South,GA,130,128,101.56,8256.92,6446.78,1810.14,78.08,49.59,105.5,13,1.232,3.54,86.36
1216,2024-12-01,2024,12,Food Assistance,Basic Needs,Active,West,WA,491,523,93.88,27523.93,21534.67,5989.26,78.24,43.86,288.8,33,1.7,4.49,67.0
386,2022-12-01,2022,12,Healthcare Access,Health,Paused,Northeast,PA,371,280,132.5,21889.72,14628.49,7261.23,66.83,39.43,298.0,29,1.245,4.42,84.75
806,2023-12-01,2023,12,Community Outreach,Community,Paused,Midwest,IL,118,99,119.19,7675.6,6679.1,996.5,87.02,56.6,87.1,12,1.355,4.04,66.31
